User ID	Word	Associative Bias	perplexity	id	min_k	makeSense	antonym1	antonym2	antonym3	p_BERT_large_Associative Bias	p_BERT_large_antonym1	p_BERT_large_antonym2	p_BERT_large_antonym3	BERT_large_qualified	p_BERT_base_Associative Bias	p_BERT_base_antonym1	p_BERT_base_antonym2	p_BERT_base_antonym3	BERT_base_qualified	p_RoBERTa_small_Associative Bias	p_RoBERTa_small_antonym1	p_RoBERTa_small_antonym2	p_RoBERTa_small_antonym3	RoBERTa_small_qualified	p_RoBERTa_large_Associative Bias	p_RoBERTa_large_antonym1	p_RoBERTa_large_antonym2	p_RoBERTa_large_antonym3	RoBERTa_large_qualified	p_DistilRoBERTa_Associative Bias	p_DistilRoBERTa_antonym1	p_DistilRoBERTa_antonym2	p_DistilRoBERTa_antonym3	DistilRoBERTa_qualified	p_DistilBERT_Associative Bias	p_DistilBERT_antonym1	p_DistilBERT_antonym2	p_DistilBERT_antonym3	DistilBERT_qualified	p_SqueezeBERT_Associative Bias	p_SqueezeBERT_antonym1	p_SqueezeBERT_antonym2	p_SqueezeBERT_antonym3	SqueezeBERT_qualified	p_MobileBERT_Associative Bias	p_MobileBERT_antonym1	p_MobileBERT_antonym2	p_MobileBERT_antonym3	MobileBERT_qualified	p_Longformer_base_Associative Bias	p_Longformer_base_antonym1	p_Longformer_base_antonym2	p_Longformer_base_antonym3	Longformer_base_qualified	p_Longformer_large_Associative Bias	p_Longformer_large_antonym1	p_Longformer_large_antonym2	p_Longformer_large_antonym3	Longformer_large_qualified	p_ALBERT_base_Associative Bias	p_ALBERT_base_antonym1	p_ALBERT_base_antonym2	p_ALBERT_base_antonym3	ALBERT_base_qualified	p_ALBERT_large_Associative Bias	p_ALBERT_large_antonym1	p_ALBERT_large_antonym2	p_ALBERT_large_antonym3	ALBERT_large_qualified	p_ALBERT_xlarge_Associative Bias	p_ALBERT_xlarge_antonym1	p_ALBERT_xlarge_antonym2	p_ALBERT_xlarge_antonym3	ALBERT_xlarge_qualified	p_ALBERT_xxlarge_Associative Bias	p_ALBERT_xxlarge_antonym1	p_ALBERT_xxlarge_antonym2	p_ALBERT_xxlarge_antonym3	ALBERT_xxlarge_qualified
XH7FWCGRRXDJ	marmalade	sweet	83.9430896266498	161	8	Yes	bitter			3.8767527788877487	0.2587940078228712	0.0	0.0	bitter	0.9772226214408876	0.0978467520326376	0.0	0.0	bitter	1.4947282522825844e-05	3.79851838872014e-07	0.0	0.0	bitter	3.685073579617893e-05	4.1958716019267964e-27	0.0	0.0	bitter	1.5202725478502543e-05	2.761827655461957e-07	0.0	0.0	bitter	0.7090452127158642	0.1642414601519704	0.0	0.0	bitter	0.2265678020194172	0.0125440783449448	0.0	0.0	bitter	0.094593345420435	0.0053023512009531	0.0	0.0	bitter	0.0002954541514554	1.2499890900130597e-06	0.0	0.0	bitter	0.0001515972371635	4.757247259350689e-26	0.0	0.0	bitter	0.0012059897926519	7.767108627376729e-05	0.0	0.0	bitter	0.0008035025530261	0.0003176312702635	0.0	0.0	bitter	0.0003341705678394	1.7638605243064376e-05	0.0	0.0	bitter	0.0008428211003774777	1.498041246605908e-07	0.0	0.0	bitter
7G7NZEEGPR4K	candy cane	edible	301.5624791648431	1017	5	Yes	poisonous			1.4141079038381577	0.1748512266203761	0.0	0.0	poisonous	0.5870093125849962	0.4285810049623251	0.0	0.0	poisonous	5.780557366108496e-07	5.780557366108496e-07	0.0	0.0		3.693526479707413e-27	3.693526479707413e-27	0.0	0.0		3.472841791918313e-07	3.472841791918313e-07	0.0	0.0		15.919318795204164	2.5474807247519493	0.0	0.0	poisonous	6.342814862728119	3.9548587054014206	0.0	0.0	poisonous	2.8199490159749985	0.2958996454253793	0.0	0.0	poisonous	2.998530845843561e-06	2.998530845843561e-06	0.0	0.0		4.774371183968722e-26	4.774371183968722e-26	0.0	0.0		1.1624863560655284e-05	1.1624863560655284e-05	0.0	0.0		0.0005776428679382	0.0005776428679382	0.0	0.0		0.000238394295593	0.000238394295593	0.0	0.0		1.2853758057929099e-06	1.2853758057929099e-06	0.0	0.0	
NFN2M74RPJ2Q	grapevine	important	527.6554872323887	902	3	Yes	unimportant	irrelevant	meaningless	5.470075458288193	0.0080004436313174	0.0042477215174585	0.0080004436313174	unimportant,irrelevant,meaningless	0.0332740659359842	0.0018127668226952	0.0006801014023949	0.0018127668226952	unimportant,irrelevant,meaningless	2.00406347516946e-05	9.982041859757371e-07	9.982041859757371e-07	9.982041859757371e-07	unimportant,irrelevant,meaningless	3.4540295956730915e-06	4.594917365093094e-26	4.594917365093094e-26	4.594917365093094e-26	unimportant,irrelevant,meaningless	1.29849597740872e-06	1.430714324790472e-07	1.430714324790472e-07	1.430714324790472e-07	unimportant,irrelevant,meaningless	0.1544570899568498	0.0026862511731451	0.0058130084653384	0.0026862511731451	unimportant,irrelevant,meaningless	0.0260850560152903	0.0029853303203708	3.56084872699114e-07	3.237628831698203e-07	unimportant,irrelevant,meaningless	0.029717170400545	0.0015600120605085	0.0014405892216018	3.4728148534668435e-05	unimportant,irrelevant,meaningless	8.583233466197271e-05	2.5745709564262143e-06	2.5745709564262143e-06	2.5745709564262143e-06	unimportant,irrelevant,meaningless	1.3728505621202204e-05	1.8587698783315364e-25	1.8587698783315364e-25	1.8587698783315364e-25	unimportant,irrelevant,meaningless	5.913894938203157e-05	5.687174393642636e-05	5.687174393642636e-05	5.687174393642636e-05	unimportant,irrelevant,meaningless	1.6781515910224698e-05	0.0008259754395112	0.0008259754395112	0.0008259754395112		3.004761310876347e-05	0.000162859635111	0.000162859635111	0.000162859635111		2.088085437890186e-05	2.081906558260016e-06	2.081906558260016e-06	2.081906558260016e-06	unimportant,irrelevant,meaningless
FWD4Z73KK6F6	cape	long	389.1591181764863	764	3	Yes	short	tiny	small	1.6672959551215172	0.9966546669602394	0.0869022507686168	0.9502037428319454	short,tiny,small	0.1504571293480694	0.6195171736180782	0.2406866289675235	1.3229606673121452		5.7273240372524015e-05	9.390866040348556e-06	2.857771796982433e-06	2.7823274351135296e-06	short,tiny,small	0.0002692414227567	5.496721655617876e-06	2.3739065824202044e-06	1.0527364224799385e-05	short,tiny,small	2.268532313109972e-05	3.0961285091279933e-06	4.5077367616386255e-06	3.9349629332718905e-06	short,tiny,small	2.87819504737854	0.5648115184158087	0.2864790149033069	3.109177015721798	short,tiny	41.3028746843338	0.0936308177188038	0.0147147016832605	0.6497785914689302	short,tiny,small	0.0581893429625779	0.1042987452819943	0.041871381108649	1.3840517960488796	tiny	0.0008072280252235	2.955091815692868e-05	2.0630860575465704e-06	1.9308461673972488e-05	short,tiny,small	0.0008331323442689	3.65153226766779e-05	6.855162215657629e-07	1.364389419222789e-05	short,tiny,small	0.0001360775172543	0.0001114265955948	0.0002222626335424	0.0001016250166685	short,small	9.116040189383057e-06	1.0398401428801662e-05	0.0006656843197561	3.117801483654148e-06	small	1.6476475650506472e-05	9.256861943640615e-06	2.925918352048029e-05	2.6560028842936845e-06	short,small	1.0837328545676428e-05	6.020967902031771e-06	6.651583728256583e-07	3.929799419211122e-06	short,tiny,small
XH7FWCGRRXDJ	icicle	circular	513.3501745704357	890	3	Yes	rectangular			3.414463624358177	0.1685405615717172	0.0	0.0	rectangular	1.0149736888706684	0.1688055577687919	0.0	0.0	rectangular	5.115077694739512e-07	5.115077694739512e-07	0.0	0.0		3.524395825889633e-27	3.524395825889633e-27	0.0	0.0		4.568890155098871e-07	4.568890155098871e-07	0.0	0.0		0.4190294537693262	0.1812599715776741	0.0	0.0	rectangular	1.1818522587418556	0.0988644431345164	0.0	0.0	rectangular	0.4291449207812547	0.1857333816587925	0.0	0.0	rectangular	3.856948183056375e-06	3.856948183056375e-06	0.0	0.0		2.15104669557581e-25	2.15104669557581e-25	0.0	0.0		0.003428377021919	0.0001336162654297	0.0	0.0	rectangular	4.422703625550639e-05	0.0024144137569237	0.0	0.0		0.0001208137064168	0.0015673795132897	0.0	0.0		0.00011344942549840198	1.6809204339551798e-05	0.0	0.0	rectangular
EGZANDYA4C6Q	sundae	edible	1114.3409029178752	1093	3	Yes	inedible	indigestible		2.451980672776699	0.0757876434363424	0.0757876434363424	0.0	inedible,indigestible	3.158867359161377	0.0728529703337699	0.0728529703337699	0.0	inedible,indigestible	4.554839172499215e-07	4.554839172499215e-07	4.554839172499215e-07	0.0		3.0198731991268763e-27	3.0198731991268763e-27	3.0198731991268763e-27	0.0		7.810216473558285e-07	7.810216473558285e-07	7.810216473558285e-07	0.0		1.9994260743260384	0.019720870477613	0.019720870477613	0.0	inedible,indigestible	0.0282000721199437	0.00016869346382	0.00016869346382	0.0	inedible,indigestible	0.3617303445935249	0.1153068151324987	0.1153068151324987	0.0	inedible,indigestible	3.967997486142849e-06	3.967997486142849e-06	3.967997486142849e-06	0.0		5.400797713232656e-26	5.400797713232656e-26	5.400797713232656e-26	0.0		9.262080880034772e-05	9.262080880034772e-05	9.262080880034772e-05	0.0		0.0002433071131235	0.0002433071131235	0.0002433071131235	0.0		1.6233502719842363e-05	1.6233502719842363e-05	1.6233502719842363e-05	0.0		9.746573326196994e-07	9.746573326196994e-07	9.746573326196994e-07	0.0	
XH7FWCGRRXDJ	railing	high	302.687188223945	1023	5	Yes	low			1.340999361127615	1.2824884615838528	0.0	0.0	low	1.3969086110591888	1.3820555061101911	0.0	0.0	low	3.1692511015535274e-05	4.622687654887159e-06	0.0	0.0	low	4.764185348449246e-05	2.9380197474893063e-05	0.0	0.0	low	4.696323969710648e-05	4.073104520330162e-06	0.0	0.0	low	0.2570505952462554	0.2994584618136287	0.0	0.0		16.22157394886017	12.432412803173063	0.0	0.0	low	0.4541476257145405	0.7870920933783054	0.0	0.0		8.28584632017737e-05	5.392847057805739e-06	0.0	0.0	low	5.819532589157461e-05	3.988275807387254e-05	0.0	0.0	low	0.0001092888624043	1.5425912636146677e-05	0.0	0.0	low	0.0001837269792304	4.54105020253337e-06	0.0	0.0	low	9.621277285987162e-05	1.056005061172982e-05	0.0	0.0	low	1.1805231281414308e-05	1.4039609652627405e-05	0.0	0.0	
FPMCK2P37RW2	peg	empty	421.78132794609456	233	1	Yes	filled	full	solid	2.0462246611714363	0.0127660619909875	0.0473934196634218	0.1845372375100851	filled,full,solid	3.2285988330841064	0.1164735062047839	0.4940919578075409	0.2072880510240793	filled,full,solid	0.0001534091211397	2.9759519293293124e-05	5.318439093571215e-05	1.1855143355887776e-05	filled,full,solid	6.132117960078176e-05	3.173870481987251e-05	3.8542231095561874e-05	2.067262983018736e-05	filled,full,solid	8.495457564094977e-05	9.225086472497424e-06	4.72406213702925e-05	2.0048943838446576e-05	filled,full,solid	1.971570961177349	0.0515304564032703	0.0419595162384212	0.204059830866754	filled,full,solid	0.1483942265622317	0.0436757807619869	0.0595498422626405	0.1168093411251902	filled,full,solid	0.525055592879653	0.0455807195976376	0.1017894363030791	0.3445703070610761	filled,full,solid	0.0001473030010856	3.484142325760331e-05	2.3500543022692e-05	2.277835164932185e-05	filled,full,solid	1.082033023180884e-05	2.496614399660757e-05	5.614991138713776e-06	8.370398063561879e-06	full,solid	0.0007825778084225	5.925371624471154e-05	0.0002068761659757	0.0001072608597496	filled,full,solid	8.795138484174458e-06	4.513909246384174e-07	4.404051523465569e-06	1.418509976147675e-07	filled,full,solid	2.9951360147606465e-05	5.920892931499111e-05	1.2799578996691707e-05	3.666906422949978e-06	full,solid	0.0007300552169908769	0.0001329627025370428	9.295580412072013e-05	8.767591452851775e-06	filled,full,solid
EZCVAWE2HAMP	inhaler	portable	634.6108583809188	1655	5	Yes	fixed	immobile	immovable	1.2165714986622334	0.0329722941387444	0.0204736672458238	0.0204736672458238	fixed,immobile,immovable	0.2362506929785013	0.8556583896279335	0.0109946689917705	0.0109946689917705	immobile,immovable	4.083264837362322e-07	4.043064549819064e-06	4.083264837362322e-07	4.083264837362322e-07		1.6017145642067134e-26	1.1303812108565126e-06	1.6017145642067134e-26	1.6017145642067134e-26		3.044753560388358e-07	2.7706795080462143e-06	3.044753560388358e-07	3.044753560388358e-07		0.5595603957772255	0.118162075523287	0.0266006420133635	0.0266006420133635	fixed,immobile,immovable	0.004558350337902	0.0113029818749055	0.273243710398674	0.273243710398674		0.6134921684861183	0.1074526342563331	0.0411528337281197	0.0411528337281197	fixed,immobile,immovable	3.334251275077804e-06	5.210756626183866e-06	3.334251275077804e-06	3.334251275077804e-06		4.8489325988007015e-26	1.07170938790091e-06	4.8489325988007015e-26	4.8489325988007015e-26		6.286503548835753e-05	6.286503548835753e-05	6.286503548835753e-05	6.286503548835753e-05		0.0018036744222627	0.0018036744222627	0.0018036744222627	0.0018036744222627		6.33419574569416e-05	6.33419574569416e-05	6.33419574569416e-05	6.33419574569416e-05		1.2821187667100276e-06	1.2821187667100276e-06	1.2821187667100276e-06	1.2821187667100276e-06	
XH7FWCGRRXDJ	platypus	large	85.953085668865	71	3	Yes	small			1.7096834257245064	2.3901380598545074	0.0	0.0		1.7731377854943275	1.8194779753685	0.0	0.0		0.0009049647815118	6.834984560555313e-05	0.0	0.0	small	5.0715271981971455e-05	4.714037515896053e-05	0.0	0.0	small	2.635555915730947e-05	6.522387963059373e-06	0.0	0.0	small	1.0444646701216698	1.7627887427806854	0.0	0.0		1.4711991883814337	2.920120023190975	0.0	0.0		2.3724794387817383	3.2899782061576843	0.0	0.0		0.0001357902306153	5.812848939967808e-05	0.0	0.0	small	2.144787032420936e-05	2.9885754315728263e-05	0.0	0.0		1.9914855542424448e-06	4.055873148445244e-05	0.0	0.0		1.1521845522111109e-05	1.647178038410857e-05	0.0	0.0		9.366603848093291e-06	1.2658079029392866e-06	0.0	0.0	small	1.7229685056463495e-05	1.300610676935321e-05	0.0	0.0	small
A969KQ7EMVW3	first-aid kit	portable	73.10043769815272	74	5	Yes	immovable			1.81200560182333	0.0860353000462055	0.0	0.0	immovable	0.6057807244360447	0.0181014547706581	0.0	0.0	immovable	2.030087431492689e-07	2.030087431492689e-07	0.0	0.0		2.0536475372594447e-27	2.0536475372594447e-27	0.0	0.0		2.631179274459328e-07	2.631179274459328e-07	0.0	0.0		0.6965510081499815	0.0057724162616068	0.0	0.0	immovable	0.3953154198825359	0.0028371445296215	0.0	0.0	immovable	1.3866366818547249	0.001890854400699	0.0	0.0	immovable	2.644412155916598e-06	2.644412155916598e-06	0.0	0.0		5.9236290726411074e-27	5.9236290726411074e-27	0.0	0.0		1.1356617335422923e-05	1.1356617335422923e-05	0.0	0.0		0.0005364385742723	0.0005364385742723	0.0	0.0		0.0001635617195461	0.0001635617195461	0.0	0.0		3.941432424880986e-06	3.941432424880986e-06	0.0	0.0	
JE2PZ3NEZGRZ	sheath	thick	503.6820852436141	1499	5	Yes	thin			2.023519389331341	0.9237323887646198	0.0	0.0	thin	2.861497551202774	9.792926907539368	0.0	0.0		1.019017847880832e-06	4.410838982948917e-05	0.0	0.0		6.610487311329403e-27	9.231860076397425e-05	0.0	0.0		6.361339011107248e-07	4.397605266603932e-05	0.0	0.0		1.90659798681736	1.4166735112667084	0.0	0.0	thin	6.211220100522041	5.93811422586441	0.0	0.0	thin	1.749776117503643	1.9150570034980767	0.0	0.0		7.78867246253867e-06	1.450771662803163e-05	0.0	0.0		1.806312554064284e-25	6.540229264828668e-05	0.0	0.0		4.8583746092845104e-05	4.8583746092845104e-05	0.0	0.0		0.001943991810549	0.001943991810549	0.0	0.0		0.0001271466771868	0.0001271466771868	0.0	0.0		3.7085367665667945e-06	3.7085367665667945e-06	0.0	0.0	
XH7FWCGRRXDJ	cigarette holder	plastic	354.31871016787755	702	3	Yes	metal			6.718635559082031	0.4560061264783144	0.0	0.0	metal	0.2576193073764443	0.1344113610684871	0.0	0.0	metal	1.5436171230120976e-07	2.536551235721163e-06	0.0	0.0		1.0551090440822592e-26	4.204496804049995e-05	0.0	0.0		2.1093424784623949e-07	1.3694557310373057e-05	0.0	0.0		1.074774842709303	0.0605691107921302	0.0	0.0	metal	0.5402384325861931	0.1041102572344243	0.0	0.0	metal	0.587945245206356	0.1137992832809686	0.0	0.0	metal	1.6591490847872592e-06	4.886558713224076e-05	0.0	0.0		2.057549922716604e-26	5.260651505523128e-05	0.0	0.0		0.0002729642574195	0.0001724123876556	0.0	0.0	metal	0.0001396237848894	1.7148266806543688e-05	0.0	0.0	metal	4.890680997959862e-05	9.291288733948022e-05	0.0	0.0		0.00700600357959047	0.006678955833194777	0.0	0.0	metal
XH7FWCGRRXDJ	mouth	large	328.2543975058172	1119	5	Yes	small			4.815304279327393	8.248041570186615	0.0	0.0		4.139580205082893	11.743869632482529	0.0	0.0		0.0001421991669303	5.669161282639834e-05	0.0	0.0	small	0.0002406949533906	5.857472729076108e-05	0.0	0.0	small	2.6614307557792927e-05	6.139835306839814e-06	0.0	0.0	small	0.5743616260588169	3.825522586703301	0.0	0.0		5.547968298196793	4.674134403467178	0.0	0.0	small	1.1930515989661217	1.919286511838436	0.0	0.0		0.0008325403541675	0.0004450648248166	0.0	0.0	small	0.0001240885467268	0.0001012441316561	0.0	0.0	small	0.0002016962525885	0.0001699215886219	0.0	0.0	small	2.120837905295048e-05	2.188460968000072e-05	0.0	0.0		0.0003749494453586	4.077195399077027e-05	0.0	0.0	small	7.914367756711727e-05	1.027694480626451e-05	0.0	0.0	small
NFN2M74RPJ2Q	thumbtack	plastic	352.4486297841368	1185	5	Yes	metal	rigid		1.6050683334469795	0.168791098985821	0.0421952805481851	0.0	metal,rigid	0.2487866207957267	0.1282413490116596	0.2122215926647186	0.0	metal,rigid	1.080870060121697e-06	8.64858193949658e-06	1.080870060121697e-06	0.0		1.0280428672381918e-26	7.962938184391533e-05	1.0280428672381918e-26	0.0		5.917931922283515e-07	1.492460377505722e-06	5.917931922283515e-07	0.0		0.1646304153837263	0.0601913139689713	0.227232975885272	0.0	metal	0.0229276498430408	0.0023552791390102	0.0233269180171191	0.0	metal	0.0730579136870801	0.2741867676377296	0.0275223137577995	0.0	rigid	6.063037716330655e-06	6.355321033879591e-05	6.063037716330655e-06	0.0		1.1381095228186793e-25	2.779559906684881e-05	1.1381095228186793e-25	0.0		1.3016432376389275e-05	4.153170607423817e-06	2.525179070289596e-05	0.0	metal	3.4846753038664247e-06	2.395756482087563e-06	0.000272192119155	0.0	metal	5.409638674791495e-05	8.425085979979485e-05	0.0001829903681027	0.0		3.526244540807966e-05	1.3753692940099427e-05	2.811044019779274e-06	0.0	metal,rigid
XH7FWCGRRXDJ	outlet	free	488.7637639614192	862	3	Yes	expensive			16.742391884326935	0.5561542697250843	0.0	0.0	expensive	1.3214071281254292	0.047165245632641	0.0	0.0	expensive	0.0001865282342805	1.5473815562216944e-07	0.0	0.0	expensive	4.013336933894607e-05	4.151074506353325e-06	0.0	0.0	expensive	0.0001329269707639	2.483891536897431e-07	0.0	0.0	expensive	0.333891506306827	0.0115583541628438	0.0	0.0	expensive	0.4168846178799867	0.0001386980443385	0.0	0.0	expensive	2.201899699866772	0.2958024851977825	0.0	0.0	expensive	7.828712114132941e-05	9.433912318002058e-07	0.0	0.0	expensive	7.68818836149876e-05	3.902978384928701e-07	0.0	0.0	expensive	0.001634230466152	9.751764906695826e-06	0.0	0.0	expensive	0.0001374403154841	0.0009859131750999	0.0	0.0		6.08445020588988e-05	0.0005396585947892	0.0	0.0		0.0001733186991259572	2.7867548624271876e-05	0.0	0.0	expensive
XH7FWCGRRXDJ	stump	hollow	586.3537648421294	1610	5	Yes	dense			2.457156777381897	0.0077040967880748	0.0	0.0	dense	1.765146479010582	0.0248541851760819	0.0	0.0	dense	2.236611784667275e-07	2.236611784667275e-07	0.0	0.0		9.454839681268334e-27	9.454839681268334e-27	0.0	0.0		3.5435598899624665e-07	3.5435598899624665e-07	0.0	0.0		3.781590238213539	0.0638216093648225	0.0	0.0	dense	1.8567504361271856	0.05464578862302	0.0	0.0	dense	1.894032396376133	0.0172696920344606	0.0	0.0	dense	1.7738695845537222e-06	1.7738695845537222e-06	0.0	0.0		3.3209002624063547e-25	3.3209002624063547e-25	0.0	0.0		1.4500977840725682e-05	1.4500977840725682e-05	0.0	0.0		0.0020605708414223	0.0020605708414223	0.0	0.0		4.946517719872645e-05	4.946517719872645e-05	0.0	0.0		2.3662883208430685e-06	2.3662883208430685e-06	0.0	0.0	
FWD4Z73KK6F6	girl	here	56.5602506810657	44	8	Yes	gone	missing		0.3266555024310946	3.776693344116211	0.6985294632613659	0.0		0.1304800156503915	1.3832447119057178	1.231784839183092	0.0		0.0001260647536582	6.379908086273645e-05	3.151139438273276e-06	0.0	gone,missing	2.031965067317288e-05	2.277299557817969e-05	7.450783812146255e-06	0.0	missing	0.0001863492684606	0.0002257309233755	9.602684514220527e-06	0.0	missing	0.1444610999897122	0.7819258607923985	1.394352875649929	0.0		0.0269275857135653	0.1605357741937041	0.7754149846732616	0.0		0.016939447959885	1.074790209531784	1.30336070433259	0.0		9.744843509906786e-05	6.131073746473703e-05	1.6219148335494538e-05	0.0	gone,missing	6.962132914622998e-06	1.5916128859316814e-05	3.3103656704724926e-06	0.0	missing	1.684818755620654e-05	1.9382568439141323e-05	5.70316700532203e-06	0.0	missing	1.6545178027627117e-05	3.00166824729331e-06	0.0001832576572269	0.0	gone	1.821715898131515e-05	2.19482856778086e-05	0.0002642279014253	0.0		6.011167670294526e-05	5.474117870107875e-05	3.243024337962197e-06	0.0	gone,missing
XH7FWCGRRXDJ	closet	mine	145.04452549599597	388	5	Yes	theirs			0.497572822496295	0.0814702070783823	0.0	0.0	theirs	0.1195305725559592	0.0062305902247317	0.0	0.0	theirs	2.3443476493412163e-06	1.361342705230584e-07	0.0	0.0	theirs	6.0561984582818695e-05	1.3399559786944203e-27	0.0	0.0	theirs	1.7228249049594524e-06	1.374214186888878e-07	0.0	0.0	theirs	0.0193441097508184	0.0090878827904816	0.0	0.0	theirs	0.0049986705562332	0.0010198702511843	0.0	0.0	theirs	0.0418943352997303	0.0045974731619935	0.0	0.0	theirs	1.1640969965753811e-06	1.6415304671113518e-06	0.0	0.0		1.4623673827429684e-06	1.0822517766416164e-26	0.0	0.0	theirs	4.849973933573892e-06	7.173514404712478e-06	0.0	0.0		8.510816051909842e-07	0.0001361423528578	0.0	0.0		9.61750057371091e-07	2.6445883349879296e-05	0.0	0.0		8.160212949803736e-07	1.5700621247560775e-05	0.0	0.0	
2ZF2RAMFQQ3M	sled	heavy	261.4956619044366	162	1	Yes	light	flimsy	thin	4.661154747009277	0.2029023598879575	0.0026048879590234	0.0390072935260832	light,flimsy,thin	0.4290984477847814	0.0760766735766083	0.0017078898963518	0.036184475175105	light,flimsy,thin	7.4436371733099804e-06	3.193791258127021e-05	1.8834800386002826e-07	8.444552612729694e-07	flimsy,thin	2.7049230766351684e-05	6.214631298462336e-05	4.6546515869510325e-27	5.167933281313708e-06	flimsy,thin	1.9258616035244813e-06	6.499514029201237e-05	1.9260479877658562e-07	4.0254708011389084e-06	flimsy	0.0924751337151974	0.0170764833455905	0.005234505442786	0.0257555861026048	light,flimsy,thin	0.7682985626161098	0.0606827205047011	0.0023823406081646	0.3757358761504292	light,flimsy,thin	0.5548184737563133	0.231117382645607	0.0041546176362317	0.0323254149407148	light,flimsy,thin	1.2752938971516414e-05	0.0004512778559728	3.0943247963932663e-06	2.5490095367786125e-06	flimsy,thin	4.113665852401027e-06	5.115052772453055e-05	4.42426456458083e-26	3.867070930141381e-06	flimsy,thin	0.000245029900725	3.916221942290576e-05	3.455793375906069e-05	3.455793375906069e-05	light,flimsy,thin	6.818898441451893e-05	1.027881992854418e-05	0.0002998561967615	0.0002998561967615	light	2.4836444367792865e-05	1.499463593290784e-05	1.871871546654802e-05	1.871871546654802e-05	light,flimsy,thin	7.476677410522825e-05	3.988367041074525e-05	1.0000482220107187e-06	1.0000482220107187e-06	light,flimsy,thin
FWD4Z73KK6F6	hammock	long	407.2487628222242	1325	5	Yes	short	tiny	small	0.4143938887864351	1.1421749368309977	0.0808627868536859	0.3002062672749161	tiny,small	0.1809603651054203	0.4237798042595386	0.0959653640165925	1.99721772223711	tiny	7.398827506222005e-06	7.125245726768981e-07	4.575898771008724e-06	8.644340709906828e-06	short,tiny	2.39624341702438e-05	5.180122109038621e-07	1.4550253446543593e-06	1.1604151950450614e-05	short,tiny,small	6.597777257866255e-06	3.316379615370124e-07	1.9375722359882275e-06	2.638422458289824e-06	short,tiny,small	0.3492102725431323	0.133052363526076	0.0397982745198532	0.738488556817174	short,tiny	7.998383790254593	0.7003254722803831	0.139101454988122	2.6977134868502617	short,tiny,small	0.1528850756585598	0.3734575817361474	0.0108999760414008	0.8974413387477398	tiny	0.0001091163198907	3.725972064216876e-06	4.86914935038385e-06	5.151974846739904e-05	short,tiny,small	0.0001714043150968	5.8152075155248895e-06	2.4364693373968294e-06	1.9899097480902128e-05	short,tiny,small	2.1269289618430776e-05	6.215047392288398e-05	2.21171305270218e-05	0.0001782413960427		4.185025659353414e-06	6.03409162636126e-06	0.000386688952858	1.4946944304483624e-05		2.0719451043760277e-06	2.074996174883381e-06	1.2999174714423134e-05	1.9439839960000427e-06	small	1.3543782095837287e-06	1.3229491457877884e-05	1.0241280712364187e-06	3.654654676665814e-05	tiny
XH7FWCGRRXDJ	eggshell	transparent	271.7050912183707	912	5	Yes	opaque			5.97352534532547	0.0126286395243369	0.0	0.0	opaque	4.055736213922501	0.0025547426048433	0.0	0.0	opaque	9.311312276771845e-08	9.311312276771845e-08	0.0	0.0		9.95930152086722e-27	9.95930152086722e-27	0.0	0.0		9.217783758508349e-08	9.217783758508349e-08	0.0	0.0		1.630529947578907	0.0047942310629878	0.0	0.0	opaque	0.2401192905381322	0.0079819918028078	0.0	0.0	opaque	1.3608944602310658	0.1984567148610949	0.0	0.0	opaque	4.3178038922064843e-07	4.3178038922064843e-07	0.0	0.0		1.81355405065518e-25	1.81355405065518e-25	0.0	0.0		8.148219308168336e-05	8.148219308168336e-05	0.0	0.0		0.0009739100278238	0.0009739100278238	0.0	0.0		3.789211575622176e-05	3.789211575622176e-05	0.0	0.0		7.868646179076677e-07	7.868646179076677e-07	0.0	0.0	
XH7FWCGRRXDJ	chest	bare	146.75027577923606	237	3	Yes	hairy			5.063433572649956	0.4473512526601553	0.0	0.0	hairy	4.4642142951488495	0.0834390171803534	0.0	0.0	hairy	6.672014478681376e-05	9.584569804488297e-08	0.0	0.0	hairy	0.000407961442761	1.0535150963120355e-26	0.0	0.0	hairy	5.744798841078591e-05	1.582663555765862e-07	0.0	0.0	hairy	2.985808067023754	0.7180294953286648	0.0	0.0	hairy	1.839634403586388	0.8412032388150692	0.0	0.0	hairy	9.291058033704758	0.8362359367311001	0.0	0.0	hairy	5.190809133637231e-05	1.660046855533892e-06	0.0	0.0	hairy	5.194653951434702e-06	1.2799947077516313e-25	0.0	0.0	hairy	3.784952298246935e-05	3.784952298246935e-05	0.0	0.0		0.0008307763891934	0.0008307763891934	0.0	0.0		2.613687115626817e-05	2.613687115626817e-05	0.0	0.0		1.9015800489796675e-05	1.9015800489796675e-05	0.0	0.0	
