Word	Associative Bias	Alternative	p_Associative Bias_BERT_base	p_Alternative_BERT_base	p_Associative Bias_BERT_large	p_Alternative_BERT_large	p_Associative Bias_RoBERTa_small	p_Alternative_RoBERTa_small	p_Associative Bias_RoBERTa_large	p_Alternative_RoBERTa_large	p_Associative Bias_DistilRoBERTa	p_Alternative_DistilRoBERTa	p_Associative Bias_DistilBERT	p_Alternative_DistilBERT	p_Associative Bias_SqueezeBERT	p_Alternative_SqueezeBERT	p_Associative Bias_MobileBERT	p_Alternative_MobileBERT	p_Associative Bias_Longformer_base	p_Alternative_Longformer_base	p_Associative Bias_Longformer_large	p_Alternative_Longformer_large	p_Associative Bias_ALBERT_base	p_Alternative_ALBERT_base	p_Associative Bias_ALBERT_large	p_Alternative_ALBERT_large	p_Associative Bias_ALBERT_xlarge	p_Alternative_ALBERT_xlarge	p_Associative Bias_ALBERT_xxlarge	p_Alternative_ALBERT_xxlarge	AssociativeBiasSatisfied_BERT_base	AssociativeBiasSatisfied_BERT_large	AssociativeBiasSatisfied_RoBERTa_small	AssociativeBiasSatisfied_RoBERTa_large	AssociativeBiasSatisfied_DistilRoBERTa	AssociativeBiasSatisfied_DistilBERT	AssociativeBiasSatisfied_SqueezeBERT	AssociativeBiasSatisfied_MobileBERT	AssociativeBiasSatisfied_Longformer_base	AssociativeBiasSatisfied_Longformer_large	AssociativeBiasSatisfied_ALBERT_base	AssociativeBiasSatisfied_ALBERT_large	AssociativeBiasSatisfied_ALBERT_xlarge	AssociativeBiasSatisfied_ALBERT_xxlarge
frog	poisonous	edible	2.450302243232727	0.7620398886501789	1.4708217233419418	3.0486570671200752	1.17934826349142e-06	1.17934826349142e-06	2.5244073782982223e-26	2.5244073782982223e-26	4.2220267282289136e-07	4.2220267282289136e-07	2.953894436359405	2.781030908226967	2.798934653401375	0.3650726983323693	0.8246580138802528	1.4904399402439594	3.055445674249313e-06	3.055445674249313e-06	7.558588476213327e-24	7.558588476213327e-24	4.25557516336994e-05	4.25557516336994e-05	0.0008438618351647	0.0008438618351647	0.0004666049790102	0.0004666049790102	5.10484561289104e-06	5.10484561289104e-06	True	False	False	False	False	True	True	False	False	False	False	False	False	False
silverware	gold	silver	1.1453839950263502	2.9971081763505936	2.780381217598915	15.722006559371948	5.305222998686077e-05	6.421814902068945e-06	9.224480663760914e-05	6.127507390374376e-05	5.1837446335412096e-05	2.1809979600107e-06	1.3899524696171284	2.725658379495144	6.00498728454113	18.166863918304447	1.4240043237805369	3.4125085920095444	0.0002407364490863	8.845993875183922e-05	3.6662507341134194e-05	4.0066854012366086e-05	0.0003079440830333	0.0027270474674878	6.856760137452511e-05	0.000260751994574	0.0002157510834877	0.0005111790869705	4.740978738482226e-05	0.000809002358437283	False	False	True	True	True	False	False	False	True	False	False	False	False	False
tee	clear	white	0.2767598023638129	0.8574947714805603	1.5480197966098783	1.6298413276672363	1.6142915626460308e-05	3.8127012658151216e-05	0.0002724751311689	0.0001002976659947	1.0227317659428081e-05	0.0004355444616521	0.0808372977189719	1.0930468328297138	0.0360626785550266	0.3019766183570027	0.5602131132036448	3.146282210946083	2.076333203149261e-05	0.0002337477326364	4.559209685339738e-05	0.0002808334784276	0.0001600265477463	7.615986987730139e-05	1.0005462058870762e-05	2.044644418219832e-05	3.567442945495713e-05	0.0001381394326926	0.0005437499112304066	0.0022792984964326024	False	False	False	True	False	False	False	False	False	False	True	False	False	False
handle	curved	straight	4.9004316329956055	1.6082728281617165	5.151769518852233	6.297510862350464	9.285171742590136e-07	2.9880546037475138e-06	9.566781350020305e-27	5.060062946427024e-06	8.375475424315937e-07	8.726842359862984e-07	2.825630269944668	0.966259464621544	0.2571341348811984	1.2182147242128851	2.292035333812237	0.6861020345240831	2.898631734638002e-06	2.564793817327881e-05	4.5588215860753885e-26	3.4780079261054198e-06	1.1261077759172622e-05	0.000212947725231	0.0005879492618987	4.221325582420832e-05	0.0007600835488119	0.0001546475800751	9.502816311623974e-07	2.705596955365764e-05	True	False	False	False	False	True	False	True	False	False	False	True	True	False
pan	cold	hot	1.6016220673918724	1.0212306864559648	1.3109716586768627	1.900158263742924	3.3526612241985276e-05	0.0003359265519975	3.126781109585863e-05	0.0030267014153649995	9.240093135076677e-06	0.0001458583255953	0.3529206849634647	0.4363827407360077	0.4650364629924297	0.3227113978937268	0.3517105709761381	0.4771333653479814	2.0087195196083485e-05	0.0002898085540437	4.356739680133615e-06	0.0002849363909263	4.423896768912528e-05	0.0001181198513222	8.660170891516827e-06	9.445292334930856e-05	6.920627182438466e-07	2.1868375199574075e-05	0.00027755477276514284	0.001011763833957957	True	False	False	False	False	False	True	False	False	False	False	False	False	False
target	visible	invisible	0.0380984798539429	0.1455196179449558	0.272246659733355	2.059732563793659	0.0001596865672581	3.6323889673894882e-06	2.144104485068965e-05	3.013092601645796e-26	2.1497304203421663e-05	1.2576781394102454e-06	0.0257197942119091	0.0235170387895777	0.0140260948683135	0.0516962318215519	0.0235409112065099	0.0596585567109286	0.0005156658517079999	8.900106251985562e-06	2.942573189557152e-05	6.6260163733604865e-25	5.40435223683744e-05	5.40435223683744e-05	0.0041733361285878	0.0041733361285878	0.0007604468009958	0.0007604468009958	5.197438568416146e-06	5.197438568416146e-06	False	False	True	True	True	True	False	False	True	True	False	False	False	False
dough	thick	thin	1.6336848959326744	2.1160576492547998	1.5408811159431934	3.1018078327178955	7.994207518180474e-08	2.94952059221032e-05	1.4376009278014072e-27	1.0325064891958393e-05	6.049039047439919e-08	5.1881420404242824e-05	0.9581461548805236	1.4215796254575253	4.806485399603844	6.853122264146805	1.4060233719646928	0.7449174299836159	7.266647283898919e-07	9.817129011935322e-05	1.8225022100662942e-26	1.779888947339714e-05	1.2757774925375998e-05	1.2757774925375998e-05	0.0003808838982877	0.0003808838982877	8.102951909449985e-06	8.102951909449985e-06	9.254441657446931e-08	9.254441657446931e-08	False	False	False	False	False	False	False	True	False	False	False	False	False	False
bucket	full	empty	2.3410739377141003	16.358190774917606	1.7357690259814262	36.71619296073913	0.0009109295206144	0.0008581327165302	0.0004121335678064	0.0003915227807738	0.0001162490207207	0.00012288616062499998	0.1576995244249701	6.564196944236755	2.6540413498878483	5.1513418555259705	0.7175385486334562	4.123317450284958	0.0002494697582733	0.0004609288225765	2.269484724592985e-05	4.111262228434498e-05	0.0008708302630111	0.0006542364189954	0.0001382123400617	0.00094811530289	0.0005018394858780001	0.0001840861727941	0.0019812439859379087	0.012152261479059234	False	False	True	True	False	False	False	False	False	False	True	False	True	False
tick	there	here	0.1470569288358092	0.1060888054780662	0.9642908349633216	1.1007292196154594	1.9392918204630405e-05	0.0002249108547403	2.541879382533807e-05	0.0003396588681425	6.622630621677673e-06	7.895410902847289e-06	0.0490657519549131	0.1105835777707398	0.0117944888188503	0.0182247240445576	0.0229702869546599	0.0065411957621108	1.6979813111106525e-06	3.28474243360688e-06	2.93456570155115e-07	1.0723882226670869e-06	2.1692986251764527e-05	8.538496558685438e-05	3.0734508982277475e-05	0.0001973674443433	1.0535946159961895e-05	6.020788987370906e-05	7.850235874684586e-05	0.00033736264413164463	True	False	False	False	False	False	False	True	False	False	False	False	False	False
toothbrush	important	important	0.054961146088317	0.054961146088317	2.092205360531807	2.092205360531807	7.131372115054545e-06	7.131372115054545e-06	7.456931427896053e-06	7.456931427896053e-06	1.1894526608102753e-05	1.1894526608102753e-05	0.0575841579120606	0.0575841579120606	0.0069518646341748	0.0069518646341748	0.0076808828453067	0.0076808828453067	8.501198323074279e-06	8.501198323074279e-06	1.0020092133800064e-05	1.0020092133800064e-05	2.9761361020064207e-05	2.9761361020064207e-05	1.824737125843967e-05	1.824737125843967e-05	3.42354923077437e-05	3.42354923077437e-05	0.00010469867675055866	0.00010469867675055866	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doll	dead	alive	3.850103542208672	0.7199745159596205	2.145459502935409	2.424509264528752	0.0001633058673178	1.09949658266828e-06	1.5253978347118393e-05	1.166801064165188e-26	0.0003150063093926	5.834119853886932e-07	0.9409746155142784	0.2443740610033273	2.3467479273676872	1.2586898170411591	1.861461065709591	0.7327733561396599	2.810684236465022e-05	3.503058820797378e-06	2.640908114415197e-06	5.789487931643916e-26	8.732036462788528e-05	1.0104056258342098e-05	1.6561770621592583e-05	0.0001645676547923	7.106132215994876e-05	0.0005119826710142	3.675831692362408e-05	1.920435011015797e-06	True	False	True	True	True	True	True	True	True	True	True	False	False	True
crucifix	large	small	0.3162289271131158	1.7982836812734604	1.416935957968235	1.4423919841647148	3.2287081808135554e-05	2.970429768822669e-06	8.537464282198926e-05	1.959506761295416e-05	1.0383908488620364e-05	4.113369200808847e-06	0.3292936366051435	0.9318332187831402	0.9341166354715824	1.4835221692919731	0.5173732526600361	0.8893677033483982	0.0001690815224719	4.310865335810377e-05	5.866780270480376e-05	2.0040137371779565e-05	0.0001744770429468	5.936915954407596e-05	6.18118249917643e-06	2.9778936649904604e-06	7.449099825862504e-05	6.192088619627612e-06	0.000662128149997443	0.00011448171335359802	False	False	True	True	True	False	False	False	True	True	True	True	True	True
mouse	small	large	0.5402488633990288	0.1424135291017592	3.01116406917572	3.256530687212944	6.267122643066614e-06	1.8656808720152185e-05	6.4385993425730695e-06	9.720168492322044e-06	8.266291473546516e-06	1.0414164108851764e-05	0.8255091495811939	0.2994665643200278	8.26743096113205	1.9119173288345337	2.437318302690983	0.3838162636384368	4.420544144068117e-05	7.39404299565649e-05	5.771998417003488e-05	4.0838358472683474e-05	0.0001928380925164	0.0002869891659429	1.7622859616039932e-05	2.062103874322929e-05	1.538751170926389e-06	5.8135807279313676e-06	5.5194043113715435e-06	3.840175111236023e-06	True	False	False	False	False	True	True	True	False	True	False	False	False	True
mustache	long	short	3.06599959731102	5.021201819181441	4.088194668292998	5.433567985892296	3.97248328454225e-05	1.5085952043136788e-06	0.0005003246315027	3.5110349472233786e-05	3.529405887547909e-05	8.43307290665507e-07	0.4588968586176634	0.4407569300383329	7.049725204706192	5.587497353553772	0.4006392322480678	2.1700553596019745	0.00016336075532299998	1.3046175695308193e-05	0.0004660839294956	5.836930085934e-05	2.957184506158228e-05	3.5871758541361494e-05	1.483146547798242e-05	3.3646966812739265e-05	1.1197271021501365e-05	2.5902053835125116e-06	2.5569779182887937e-06	9.263176536933315e-06	False	False	True	True	True	True	True	False	True	True	False	False	True	False
hair	short	long	5.066838115453719	2.888319082558155	3.5041697323322296	5.401710793375969	2.441685467147181e-05	0.0001964146349564	1.6035130556701915e-05	0.0003738464556590001	7.886289665748336e-06	0.000116175669973	4.5602958649396905	3.9045989513397217	10.22665798664093	18.14455837011337	3.132007271051407	0.960306730121374	0.000268516964752	0.0009544689419271	2.2752327311081892e-05	0.0006509811100841	0.0001948155841091	4.8725223678047776e-05	3.187704464835406e-05	1.1137800726146452e-05	2.7484775344532864e-06	5.0053422739892994e-06	5.795894821858383e-05	7.246233479918373e-06	True	False	False	False	False	True	False	True	False	False	True	True	False	True
shortbread	long	short	0.3142927074804902	0.6674380972981453	0.5590868648141623	3.479599952697754	1.996502696499647e-06	1.242585145888597e-06	1.9610190804542067e-06	4.4784842501144345e-07	1.5051327295623198e-06	1.2083567035858778e-06	0.3599588759243488	0.5177336279302835	5.634069070219994	0.2913644537329674	0.2560830442234874	0.7080943323671818	7.316889139019623e-06	1.2477478605887885e-05	4.257600778601045e-05	3.034665851942008e-06	0.0001218650595546	5.6884448440541746e-05	5.791222168483047e-07	2.556098976924659e-06	1.7528062334903893e-07	5.776100042709231e-07	5.2252102644700926e-08	9.278686263769488e-07	False	False	True	True	True	False	True	False	False	True	True	False	False	False
swing	long	short	0.228238757699728	0.5031693261116743	1.177425216883421	1.950147002935409	3.4157974937443214e-05	7.301068194465187e-06	3.628477429629129e-05	2.680126787169001e-07	7.227794185382663e-06	9.555234825597836e-07	0.2525274641811847	0.16872826963663098	5.330793187022209	1.7189780250191689	0.7188385818153621	0.6464604288339615	9.780352456800756e-05	7.11530333319388e-05	0.000191138133232	2.2077859540559075e-06	1.9983498589226653e-05	7.884468118390944e-05	2.2738639415820217e-05	6.665200089628344e-05	3.074113124057476e-05	1.3793791708849316e-05	4.17628847060314e-06	1.286922355347997e-05	False	False	True	True	True	True	True	True	True	True	False	False	True	False
sandal	long	short	1.3775167055428028	2.4075213819742203	1.0886188596487043	2.1851297467947006	6.0899242271261755e-05	1.424635485136605e-05	5.799911946269276e-05	7.937305923633177e-07	1.3218539152148875e-05	4.772346962056417e-07	0.3870807355269789	0.2927127992734313	4.767127707600594	0.0780845701228827	0.3141558729112148	0.6242446601390839	0.0008116839126159	7.491883025068091e-05	0.0011999553862551	5.963544680298584e-06	3.668753834062954e-05	7.185728918557288e-05	6.537970875797328e-06	1.836170753222177e-05	1.0497239344431364e-05	5.195781582756354e-06	1.2149332206945473e-06	1.579953590180594e-05	False	False	True	True	True	True	True	False	True	True	False	False	True	False
t-shirt	pink	blue	1.1717927642166617	2.3127174004912376	2.785733342170716	3.925592452287674	6.152507392442885e-07	4.80801283231358e-06	1.4854204141510495e-26	6.830517804701229e-05	3.3275280308941996e-07	4.304259348941741e-06	1.414023246616125	2.59256772696972	0.7180869113653898	3.641685843467712	5.183078721165657	6.076710671186447	1.831005391750296e-06	5.554650783778924e-05	1.0565704637981848e-26	0.0001461490228393	0.0005086481451144	0.0002094533101626	0.0003496382760204	3.9586518596479436e-05	9.90919943433255e-05	0.0001561583076181	3.60855608505517e-05	4.773732698026834e-06	False	False	False	False	False	False	False	False	False	False	True	True	False	True
t-shirt	pink	green	1.1717927642166617	1.0190844535827637	2.785733342170716	6.2533438205718985	6.152507392442885e-07	2.523852629110479e-05	1.4854204141510495e-26	0.0002109645492964	3.3275280308941996e-07	4.472288992474205e-05	1.414023246616125	2.9497867450118065	0.7180869113653898	4.553405568003655	5.183078721165657	3.182167187333107	1.831005391750296e-06	8.587816751060018e-05	1.0565704637981848e-26	0.000411721657656	0.0005086481451144	8.665323889545107e-05	0.0003496382760204	0.0002377532155151	9.90919943433255e-05	3.20768691608464e-05	3.60855608505517e-05	1.6589142148859534e-05	True	False	False	False	False	False	False	True	False	False	True	True	True	True
bow	curved	straight	1.3069941662251952	0.9970171377062798	10.82373857498169	20.948214828968045	1.0241018699730377e-06	2.6223270310765656e-05	1.2992458219932394e-26	1.1009861111688224e-05	6.140377539765041e-07	4.695323809755792e-05	0.7076956797391176	1.1280561797320845	1.3991743326187134	0.9021824225783348	2.896916680037976	2.7623282745480537	4.98785475144814e-06	5.496981998476258e-05	8.008493376423363e-26	1.0163061148205088e-05	1.844356631863775e-05	0.0001876203782558	0.0011893012015207	5.646048180096841e-05	2.6988325885213268e-05	2.091118460612052e-05	2.1393872784436496e-08	6.100594873714726e-06	True	False	False	False	False	False	True	True	False	False	False	True	True	False
donkey	human	animal	0.3917540889233351	0.0188444522791542	2.121285907924176	3.211868181824684	1.1002963162809463e-05	2.545335719972286e-07	1.050835578553233e-05	1.623434608966079e-07	3.945833384477737e-05	3.616796417915679e-07	0.1003856305032968	0.0342319457558915	1.5402342192828655	0.0247681135078892	0.2161571290344	0.0070335569034796	3.5630705497169395e-05	1.03152881791857e-06	2.2951483913402626e-05	7.430957182918972e-07	4.2370442088213174e-05	0.0001574568159412	1.748620945818402e-05	4.01048509957036e-05	1.5820839394109498e-05	3.097497369708435e-06	1.2198702847854292e-05	0.00012073527386746721	True	False	True	True	True	True	True	True	True	True	False	False	True	False
fungus	poisonous	edible	35.97050905227661	26.250135898590088	11.12276241183281	41.286328434944146	6.894302018167764e-07	6.894302018167764e-07	5.942617177074686e-26	5.942617177074686e-26	3.391893876880659e-07	3.391893876880659e-07	9.126859158277512	42.577484250068665	35.376116633415215	25.626140832901	11.389750987291336	16.114643216133118	8.589226219157806e-07	8.589226219157806e-07	1.3580660798330775e-23	1.3580660798330775e-23	5.000806595489848e-05	5.000806595489848e-05	0.0006822619525337	0.0006822619525337	3.2133189620253695e-05	3.2133189620253695e-05	2.2735317628530542e-06	2.2735317628530542e-06	True	False	False	False	False	False	True	False	False	False	False	False	False	False
shower	warm	cold	0.2320775063708424	0.7062651682645082	1.834041438996792	10.805773735046387	0.0002041123707385	0.0004341890416981	0.0002077906174235	0.0001402649559167	7.974959999046405e-05	8.922362439989229e-05	0.3414989914745092	0.4529402125626802	0.5249949637800455	3.3151764422655106	1.852812804281712	4.099088534712791	0.0004342184183769	0.0006409674824681	5.2025677632627776e-05	3.772483125885629e-05	5.149829007677909e-06	9.176309134772964e-06	0.0001610697609066	4.572759237930768e-06	6.113115347261554e-06	6.757782777810917e-07	4.3319454690049497e-07	0.0009538246558804533	False	False	False	True	False	False	False	False	False	True	False	True	True	False
bathrobe	long	short	0.091169576626271	0.7065278012305498	0.9375321678817272	1.2520155869424343	2.6319068524571776e-05	8.751867142109404e-06	9.061282071343156e-05	2.4282272192976957e-06	3.25559099678685e-06	9.785129151396177e-07	0.2175957197323441	0.2925045089796185	11.228989064693453	0.0402704841690138	0.058020296273753	0.1768961432389915	0.0001035018726724	1.6939665670179238e-05	7.508199928452086e-05	6.246801120823875e-06	3.1851689641371195e-05	2.4616412019895506e-05	5.091511923183134e-06	7.574452354219829e-06	1.0057767951821006e-05	9.043702675626264e-06	3.821102989576275e-07	5.474278452766157e-06	False	False	True	True	True	False	True	False	True	True	True	False	True	False
record	complete	incomplete	1.4513411559164524	69.74690556526184	1.823739893734455	5.774746090173721	0.0001234928504345	2.519480846174817e-07	1.1725375514970438e-05	9.924900560200576e-26	5.1221934427303495e-05	3.1332919592230724e-08	9.419790655374527	26.97033584117889	1.09441252425313	6.73883855342865	0.1608292222954332	8.887502551078796	9.788850547920448e-05	9.964331582068553e-07	6.640569836235954e-05	8.158143910892082e-26	0.0003503478410493	4.8936084340311936e-05	2.875142683933518e-05	7.045917413961433e-05	5.527227813217907e-05	0.0001727696258058	0.003744107743841596	4.1499973235659135e-06	False	False	True	True	True	False	False	False	True	True	True	False	False	True
ankle	strong	weak	0.7189030293375254	3.777863085269928	1.2707137502729893	2.1968971937894817	1.9825122876682144e-06	3.0158144426195577e-06	6.348941639089389e-06	2.6603382607959247e-06	1.936646185640712e-05	3.936783699032276e-06	0.1860101008787751	0.8257211185991764	0.7690473459661007	4.5988906174898165	0.6184814032167196	1.4683126471936705	3.891718449722248e-05	7.345582275775087e-05	9.338876338915725e-06	8.03668456228479e-06	0.0001621559590603	2.704009318676981e-05	2.788467270420369e-05	0.0001692056457613	2.0017485269363533e-05	2.069218751898916e-06	5.750055152020649e-05	4.756682017159619e-05	False	False	False	True	True	False	False	False	False	True	True	False	True	True
spear	short	long	1.5567325055599213	0.6031314376741648	2.042740397155285	2.8332417830824848	1.2302056973112485e-05	0.0001242393864231	3.3188669590344944e-06	0.0004215803983242	6.090992155094455e-07	6.39194922769093e-05	1.1450241319835186	1.2124388478696346	2.3143278434872627	44.34416592121124	0.5088190082460642	0.2024175832048058	0.0001088310227714	0.0010619317436066	1.893552763476692e-05	0.0014163201740302	5.728699079554645e-05	4.56917319979766e-05	2.0285490620608467e-05	7.107979627107852e-06	5.754757737008731e-06	2.588212737464346e-05	3.8298614413179166e-05	2.6557506771496264e-05	True	False	False	False	False	False	False	True	False	False	True	True	False	True
platypus	large	small	1.7731377854943275	1.8194779753685	1.7096834257245064	2.3901380598545074	0.0009049647815118	6.834984560555313e-05	5.071527198197146e-05	4.714037515896053e-05	2.6355559157309468e-05	6.522387963059373e-06	1.0444646701216698	1.7627887427806854	1.4711991883814337	2.920120023190975	2.3724794387817383	3.2899782061576843	0.0001357902306153	5.8128489399678074e-05	2.1447870324209358e-05	2.988575431572827e-05	1.9914855542424448e-06	4.055873148445245e-05	1.1521845522111107e-05	1.647178038410857e-05	9.366603848093293e-06	1.2658079029392866e-06	1.7229685056463495e-05	1.3006106769353211e-05	False	False	True	True	True	False	False	False	True	False	False	False	True	True
